"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1992,7,90.95,64.75,120.65
1992,8,99.09,72.53,128.59
1992,9,106.41,76.87,134.82
1992,10,115.14,87.23,143.82
1992,11,242.35,213.23,272.8
1992,12,210.6,181.67,239.93
1993,1,279.32,250.12,309.69
1993,2,117.61,89.26,146.4
1993,3,200,172.23,228
1993,4,528.97,498.79,561.34
1993,5,194.44,166.5,224.18
1993,6,124.59,96.64,153.42
1993,7,44.78,24.33,69.27
1993,8,39.65,24.91,58.12
1993,9,47.4,26.03,71.41
1993,10,86.89,58.33,116.72
1993,11,139.65,110.55,169.49
1993,12,170.18,140.02,199.75
1994,1,78.16,53.1,105.2
1994,2,112.59,84.71,140.93
1994,3,236.89,207.7,266.53
1994,4,422.09,391.79,452.36
1994,5,176.02,145.53,206.55
1994,6,83.45,58.45,111.48
1994,7,53.16,32.74,79.62
1994,8,54.34,34.3,78.4
1994,9,49.64,28.74,74.66
1994,10,44.31,22.7,70.5
1994,11,114.95,84.71,146.5
1994,12,149.5,120.8,179.69
1995,1,213.66,184.55,244.22
1995,2,110.92,82.99,137.45
1995,3,195.99,168.39,224.24
1995,4,129.25,102.32,155.54
1995,5,91.48,65.61,117.47
1995,6,50.56,31.67,73.93
1995,7,36.7,19.49,56.8
1995,8,36.61,22.95,54.96
1995,9,35.48,19.03,56.41
1995,10,149.52,121.86,179.52
1995,11,224.26,192.57,255.36
1995,12,126.17,98.13,154.24
1996,1,216.89,187.91,248.31
1996,2,232.95,203.26,261.6
1996,3,226.5,196.83,255.97
1996,4,331.23,300.78,360.89
1996,5,331.73,299.74,361.31
1996,6,121.59,93.47,151.58
1996,7,73.76,47.12,100.58
1996,8,43.84,27.31,64.96
1996,9,81.01,53.52,107.45
1996,10,113.84,84.74,142.73
1996,11,229.63,200.66,259.06
1996,12,287.7,256.54,316.61
1997,1,176,146.04,205.61
1997,2,194.78,165.3,224.81
1997,3,314.66,284.39,342.9
1997,4,302.81,272.93,333.19
1997,5,194.56,164.13,224.66
1997,6,80.86,56.18,109.78
1997,7,44.07,23.83,68.6
1997,8,43.64,27.35,63.93
1997,9,45.44,25.64,70.47
1997,10,73.39,44.98,100.89
1997,11,136.26,106.55,165.54
1997,12,145.72,117.51,174.6
1998,1,332.54,301.57,362
1998,2,195.12,167.12,222.29
1998,3,355.37,326.91,385.22
1998,4,240.77,212.61,271
1998,5,109.26,83.89,137.28
1998,6,70.69,46.99,96.4
1998,7,73.1,48.15,100.53
1998,8,47.16,30.2,68.09
1998,9,38.88,21.03,61.53
1998,10,40.59,20.46,65.62
1998,11,47.64,26.95,74.39
1998,12,74.04,50.77,100.2
1999,1,133.43,104.82,162.95
1999,2,172.14,142.26,199.04
1999,3,221.5,192.73,250.9
1999,4,213.49,184.47,242.78
1999,5,82.45,59.02,107.98
1999,6,47.57,28.34,69.79
1999,7,42.17,23.52,64.38
1999,8,35.48,22.23,52.25
1999,9,43.82,24.49,67.01
1999,10,75.4,46.81,102.13
1999,11,105.76,77.83,134.75
1999,12,130.48,102.41,158.67
2000,1,120.34,91.82,149.81
